Id,SalePrice
2735,134057.39555169956
2736,146708.62870967796
2737,122203.65256566594
2738,133435.60581347792
2739,155961.70095030704
2740,136574.16988989164
2741,144800.50745927772
2742,152462.59212436923
2743,153823.6797922001
2744,160584.2231502858
2745,143809.54502690982
2746,138806.42354567302
2747,144509.71957320374
2748,129513.6601533645
2749,125414.03901837999
2750,129762.71335902787
2751,136243.79549916013
2752,200593.79006780568
2753,144971.2772772339
2754,224204.1606812587
2755,136900.79851800692
2756,102181.46211905574
2757,72736.77518847478
2758,88738.02262793675
2759,159987.07781874962
2760,118608.05552123301
2761,141365.46698132422
2762,142538.94714531663
2763,187695.6577450954
2764,139056.94093373243
2765,278274.13554794755
2766,145886.7673226168
2767,89237.63402234699
2768,136221.39526026984
2769,132052.595326705
2770,134420.13281786235
2771,105647.29586680004
2772,111835.99611784655
2773,172224.73660633163
2774,146182.42566616563
2775,113057.74584475292
2776,145028.78290559628
2777,144179.49905817764
2778,105131.10388555727
2779,118804.83778380082
2780,98195.9813710146
2781,92977.92298967594
2782,96753.21123514188
2783,97459.8489450425
2784,120842.51465223284
2785,141231.12704498976
2786,67287.4654106864
2787,128267.89181664177
2788,73475.62994682
2789,163480.32090547
2790,100777.14365194824
2791,111681.4391383212
2792,67469.86313898454
2793,161621.4430822003
2794,97872.68891677122
2795,123570.24699515905
2796,100218.03003407537
2797,216837.5548706364
2798,103326.781696578
2799,114657.9201021223
2800,73217.56407469149
2801,106508.60276427634
2802,129446.75594347059
2803,170721.60077192658
2804,128483.67820539515
2805,100674.27067222353
2806,79105.46510712392
2807,157854.8872212556
2808,150604.5994461627
2809,136267.2383813875
2810,133639.277224176
2811,154983.79576929766
2812,161530.35653495695
2813,151656.56843858171
2814,149869.8381065166
2815,109419.96109998193
2816,245098.5347705495
2817,156428.09558762165
2818,133631.70950183284
2819,160319.95712160502
2820,134366.4632418835
2821,114865.11553160314
2822,193697.55542323284
2823,336825.0952763718
2824,186013.60492980538
2825,139555.07445849275
2826,135677.53480604652
2827,135959.86645977868
2828,207609.35374730706
2829,219418.98892191186
2830,240873.47454355733
2831,174488.83929987848
2832,258716.74158459457
2833,303206.73750023806
2834,215341.172417035
2835,215906.62027526653
2836,191657.98749353728
2837,164643.42745825415
2838,153035.66831621522
2839,177687.89218095876
2840,198318.12387512936
2841,201979.79430994132
2842,234257.75180097943
2843,152422.9029920823
2844,173147.28434575174
2845,123173.1348830576
2846,209986.49884384114
2847,208772.21807739118
2848,218812.27343872807
2849,200415.9340486634
2850,281138.6994351366
2851,210595.4469066692
2852,237766.32753649013
2853,237407.92923461617
2854,141146.35409033537
2855,200984.09795776586
2856,196802.81091703306
2857,186748.7248894183
2858,202175.6472363961
2859,118731.67420405555
2860,126067.42261042494
2861,132393.96839368524
2862,192612.59545353104
2863,127105.53758687434
2864,242213.59201502136
2865,138652.13739018186
2866,145978.7576468763
2867,101201.18358986576
2868,91475.52405158835
2869,107162.19150434213
2870,123890.34602585556
2871,86042.50565283326
2872,55787.225240755746
2873,104863.80617491672
2874,133944.59550562105
2875,117931.80688936275
2876,161878.95824479085
2877,139955.47695359626
2878,169054.62654623657
2879,135844.89345875045
2880,102581.02751189937
2881,158034.20767875918
2882,172276.09781783438
2883,203343.70805530885
2884,208286.14161759333
2885,185746.4206483586
2886,239582.127668827
2887,99916.9874380395
2888,141479.85945328444
2889,62500.03178469099
2890,80377.09532012985
2891,141953.28788863742
2892,66788.31033718016
2893,103266.83899272721
2894,69698.2205488462
2895,318397.6958418938
2896,277467.4735638482
2897,204980.50365314973
2898,145461.71129537586
2899,206294.2890951577
2900,160514.0109219464
2901,204231.6578504502
2902,184783.19882766122
2903,338199.76038240414
2904,341756.3546072304
2905,87320.53999262184
2906,203226.17589360845
2907,109102.48278794755
2908,129984.64740578059
2909,143885.44882712798
2910,78045.53407379746
2911,82192.63995957491
2912,142158.82349175034
2913,82841.6302664347
2914,79727.47338832241
2915,90136.8781891241
2916,83848.30750837723
2917,162635.77664731495
2918,120669.95735420707
2919,218867.23948077636
